Time,T° 600,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12
5:00:22,37,0.595,0.622,0.606,0.6,0.594,0.592,0.573,0.58,0.547,0.504,0.473,0.462,0.11,0.112,0.113,0.117,0.115,0.118,0.117,0.113,0.118,0.116,0.122,0.123,0.109,0.117,0.116,0.111,0.114,0.112,0.115,0.114,0.115,0.12,0.12,0.121,0.111,0.113,0.115,0.114,0.121,0.114,0.116,0.113,0.112,0.12,0.122,0.129,0.11,0.114,0.114,0.114,0.113,0.113,0.116,0.115,0.114,0.118,0.124,0.132,0.11,0.112,0.114,0.114,0.116,0.111,0.113,0.115,0.118,0.118,0.123,0.134,0.112,0.115,0.118,0.116,0.11,0.116,0.114,0.113,0.116,0.115,0.114,0.126,0.109,0.117,0.113,0.111,0.111,0.111,0.111,0.11,0.109,0.113,0.118,0.132
5:30:22,37,0.646,0.684,0.651,0.647,0.633,0.634,0.617,0.619,0.577,0.536,0.516,0.5,0.118,0.112,0.114,0.117,0.115,0.118,0.117,0.112,0.12,0.116,0.122,0.123,0.11,0.117,0.115,0.111,0.114,0.112,0.114,0.114,0.114,0.12,0.12,0.121,0.111,0.112,0.114,0.114,0.121,0.113,0.116,0.113,0.112,0.119,0.122,0.129,0.11,0.113,0.114,0.114,0.113,0.113,0.116,0.114,0.113,0.117,0.124,0.132,0.11,0.112,0.113,0.114,0.115,0.111,0.113,0.115,0.118,0.117,0.123,0.134,0.112,0.115,0.117,0.115,0.11,0.116,0.114,0.113,0.115,0.115,0.114,0.127,0.109,0.116,0.113,0.111,0.111,0.11,0.11,0.109,0.109,0.113,0.118,0.132
6:00:22,37.1,0.689,0.717,0.7,0.672,0.666,0.664,0.641,0.649,0.608,0.557,0.544,0.531,0.11,0.112,0.116,0.117,0.115,0.12,0.118,0.112,0.126,0.116,0.123,0.123,0.11,0.116,0.115,0.11,0.113,0.111,0.114,0.113,0.114,0.12,0.12,0.121,0.111,0.112,0.114,0.113,0.121,0.113,0.115,0.113,0.112,0.119,0.122,0.129,0.11,0.113,0.113,0.114,0.113,0.112,0.116,0.114,0.113,0.117,0.124,0.132,0.11,0.111,0.113,0.113,0.115,0.111,0.113,0.114,0.118,0.117,0.123,0.134,0.112,0.114,0.117,0.115,0.11,0.115,0.113,0.112,0.115,0.115,0.114,0.127,0.109,0.117,0.112,0.11,0.111,0.11,0.11,0.109,0.109,0.112,0.118,0.132
6:30:22,37,0.72,0.753,0.726,0.712,0.693,0.691,0.667,0.675,0.63,0.578,0.565,0.555,0.12,0.114,0.123,0.118,0.117,0.126,0.12,0.113,0.141,0.118,0.126,0.124,0.109,0.116,0.114,0.111,0.113,0.111,0.114,0.113,0.114,0.12,0.12,0.121,0.11,0.112,0.114,0.113,0.12,0.113,0.115,0.113,0.112,0.119,0.122,0.129,0.11,0.112,0.113,0.113,0.112,0.112,0.115,0.114,0.113,0.117,0.124,0.132,0.11,0.111,0.113,0.113,0.115,0.11,0.112,0.114,0.118,0.117,0.123,0.134,0.112,0.114,0.116,0.115,0.11,0.115,0.113,0.112,0.115,0.115,0.114,0.127,0.109,0.117,0.112,0.11,0.111,0.109,0.11,0.109,0.109,0.112,0.118,0.132
7:00:22,37,0.738,0.771,0.748,0.732,0.721,0.708,0.692,0.69,0.646,0.595,0.58,0.568,0.11,0.118,0.137,0.123,0.124,0.143,0.13,0.118,0.173,0.125,0.132,0.126,0.11,0.116,0.115,0.11,0.113,0.111,0.114,0.113,0.114,0.119,0.12,0.12,0.11,0.112,0.114,0.113,0.12,0.112,0.115,0.112,0.112,0.119,0.121,0.129,0.109,0.112,0.113,0.113,0.112,0.112,0.115,0.114,0.113,0.117,0.124,0.132,0.11,0.111,0.112,0.113,0.114,0.11,0.112,0.114,0.117,0.117,0.123,0.135,0.112,0.114,0.116,0.114,0.109,0.115,0.112,0.112,0.115,0.114,0.114,0.127,0.109,0.116,0.112,0.11,0.11,0.109,0.11,0.109,0.109,0.112,0.118,0.132
7:30:22,37,0.761,0.788,0.766,0.753,0.742,0.73,0.714,0.711,0.663,0.617,0.6,0.587,0.113,0.131,0.164,0.139,0.144,0.184,0.164,0.139,0.227,0.146,0.147,0.134,0.109,0.116,0.114,0.11,0.114,0.111,0.114,0.113,0.114,0.119,0.12,0.121,0.11,0.111,0.113,0.112,0.12,0.112,0.115,0.112,0.112,0.119,0.121,0.129,0.109,0.112,0.113,0.113,0.112,0.112,0.115,0.114,0.113,0.117,0.124,0.132,0.109,0.11,0.112,0.113,0.114,0.11,0.112,0.114,0.117,0.117,0.123,0.134,0.111,0.113,0.116,0.114,0.109,0.114,0.112,0.112,0.115,0.114,0.114,0.127,0.109,0.116,0.112,0.11,0.11,0.109,0.109,0.109,0.109,0.112,0.118,0.132
8:00:22,37,0.795,0.806,0.79,0.772,0.766,0.75,0.736,0.731,0.687,0.637,0.619,0.602,0.111,0.165,0.207,0.184,0.19,0.308,0.283,0.193,0.31,0.201,0.189,0.152,0.109,0.115,0.114,0.11,0.114,0.111,0.114,0.113,0.114,0.119,0.12,0.12,0.11,0.111,0.113,0.112,0.12,0.112,0.115,0.112,0.112,0.119,0.121,0.129,0.109,0.112,0.113,0.113,0.112,0.111,0.115,0.114,0.113,0.117,0.123,0.132,0.11,0.11,0.112,0.113,0.114,0.11,0.112,0.113,0.117,0.117,0.123,0.134,0.111,0.113,0.115,0.114,0.109,0.114,0.112,0.111,0.115,0.114,0.114,0.127,0.109,0.116,0.112,0.11,0.11,0.109,0.109,0.109,0.108,0.112,0.117,0.133
8:30:22,37,0.826,0.809,0.812,0.794,0.789,0.776,0.762,0.753,0.71,0.658,0.637,0.618,0.117,0.226,0.281,0.272,0.283,0.379,0.354,0.286,0.439,0.281,0.264,0.198,0.109,0.115,0.114,0.11,0.116,0.111,0.114,0.113,0.114,0.119,0.12,0.12,0.11,0.111,0.113,0.112,0.12,0.112,0.115,0.112,0.112,0.119,0.121,0.129,0.109,0.112,0.113,0.113,0.112,0.111,0.115,0.114,0.113,0.118,0.123,0.132,0.109,0.11,0.112,0.113,0.114,0.11,0.112,0.113,0.117,0.117,0.123,0.134,0.111,0.113,0.115,0.114,0.109,0.114,0.112,0.112,0.115,0.114,0.114,0.127,0.109,0.116,0.112,0.11,0.11,0.109,0.109,0.109,0.108,0.112,0.117,0.133
9:00:22,37,0.86,0.817,0.837,0.815,0.812,0.8,0.784,0.778,0.734,0.681,0.653,0.638,0.127,0.323,0.413,0.401,0.41,0.541,0.512,0.417,0.579,0.412,0.354,0.248,0.109,0.115,0.114,0.11,0.118,0.111,0.115,0.113,0.114,0.119,0.12,0.12,0.11,0.111,0.113,0.113,0.12,0.112,0.115,0.112,0.112,0.119,0.121,0.129,0.109,0.112,0.113,0.113,0.111,0.111,0.115,0.114,0.113,0.122,0.123,0.132,0.109,0.11,0.112,0.113,0.114,0.11,0.112,0.113,0.117,0.117,0.123,0.134,0.111,0.113,0.115,0.114,0.109,0.114,0.112,0.112,0.115,0.114,0.114,0.127,0.109,0.116,0.112,0.11,0.11,0.109,0.109,0.109,0.108,0.112,0.117,0.133
9:30:22,37,0.886,0.834,0.863,0.837,0.833,0.822,0.809,0.8,0.762,0.705,0.672,0.656,0.16,0.464,0.581,0.522,0.548,0.595,0.572,0.548,0.591,0.546,0.463,0.367,0.109,0.115,0.114,0.11,0.124,0.111,0.117,0.113,0.114,0.119,0.12,0.12,0.11,0.111,0.113,0.112,0.12,0.112,0.115,0.112,0.112,0.119,0.121,0.129,0.109,0.111,0.112,0.113,0.111,0.111,0.115,0.114,0.113,0.137,0.123,0.132,0.11,0.11,0.112,0.113,0.114,0.11,0.112,0.113,0.117,0.116,0.123,0.134,0.111,0.113,0.115,0.114,0.109,0.114,0.112,0.111,0.114,0.114,0.114,0.127,0.109,0.116,0.112,0.11,0.11,0.109,0.109,0.109,0.108,0.112,0.117,0.133
10:00:22,37,0.911,0.854,0.884,0.86,0.853,0.845,0.83,0.823,0.78,0.727,0.691,0.678,0.254,0.606,0.714,0.578,0.599,0.623,0.598,0.587,0.619,0.562,0.564,0.544,0.109,0.115,0.114,0.11,0.135,0.111,0.122,0.113,0.114,0.119,0.12,0.12,0.11,0.111,0.113,0.112,0.12,0.112,0.115,0.112,0.112,0.119,0.121,0.129,0.109,0.111,0.112,0.113,0.111,0.111,0.115,0.114,0.113,0.174,0.123,0.132,0.11,0.11,0.112,0.113,0.114,0.11,0.112,0.113,0.117,0.117,0.123,0.134,0.111,0.113,0.115,0.114,0.109,0.114,0.112,0.111,0.115,0.114,0.114,0.127,0.109,0.116,0.112,0.11,0.11,0.109,0.109,0.109,0.108,0.112,0.118,0.133
10:30:22,37,0.936,0.872,0.907,0.88,0.875,0.864,0.849,0.844,0.803,0.745,0.71,0.686,0.373,0.639,0.747,0.61,0.633,0.653,0.629,0.61,0.645,0.589,0.588,0.571,0.109,0.115,0.114,0.11,0.156,0.111,0.135,0.113,0.114,0.119,0.12,0.12,0.11,0.111,0.113,0.112,0.12,0.112,0.115,0.112,0.112,0.119,0.121,0.129,0.109,0.111,0.112,0.113,0.111,0.111,0.115,0.113,0.113,0.274,0.123,0.132,0.11,0.11,0.112,0.113,0.114,0.11,0.111,0.113,0.117,0.116,0.123,0.134,0.111,0.113,0.115,0.114,0.109,0.114,0.112,0.111,0.114,0.114,0.114,0.127,0.109,0.116,0.112,0.11,0.11,0.109,0.109,0.109,0.108,0.112,0.118,0.133
11:00:22,37.1,0.958,0.89,0.928,0.897,0.891,0.878,0.868,0.863,0.823,0.76,0.722,0.696,0.519,0.664,0.764,0.646,0.661,0.675,0.658,0.643,0.661,0.615,0.609,0.592,0.109,0.115,0.114,0.11,0.186,0.111,0.158,0.113,0.114,0.119,0.12,0.121,0.11,0.111,0.113,0.112,0.12,0.112,0.115,0.112,0.112,0.119,0.121,0.129,0.109,0.111,0.113,0.112,0.111,0.111,0.115,0.113,0.112,0.32,0.123,0.132,0.109,0.11,0.112,0.113,0.114,0.11,0.111,0.113,0.117,0.116,0.123,0.134,0.111,0.113,0.115,0.114,0.109,0.114,0.112,0.111,0.114,0.114,0.114,0.127,0.108,0.116,0.112,0.11,0.11,0.109,0.109,0.108,0.108,0.112,0.118,0.134
11:30:22,37,0.98,0.903,0.944,0.909,0.903,0.894,0.882,0.88,0.84,0.779,0.732,0.705,0.607,0.691,0.768,0.675,0.694,0.698,0.68,0.666,0.678,0.639,0.623,0.606,0.109,0.115,0.114,0.11,0.227,0.111,0.189,0.114,0.115,0.119,0.12,0.12,0.11,0.111,0.113,0.112,0.12,0.112,0.115,0.112,0.112,0.119,0.121,0.129,0.109,0.111,0.113,0.113,0.111,0.111,0.115,0.113,0.113,0.452,0.122,0.132,0.11,0.11,0.112,0.113,0.114,0.11,0.111,0.113,0.117,0.116,0.123,0.134,0.111,0.113,0.115,0.113,0.109,0.114,0.112,0.111,0.114,0.114,0.114,0.127,0.108,0.116,0.112,0.11,0.11,0.109,0.109,0.108,0.108,0.112,0.118,0.134
12:00:22,37,0.988,0.92,0.958,0.922,0.913,0.905,0.898,0.894,0.856,0.792,0.744,0.716,0.656,0.71,0.77,0.702,0.713,0.718,0.702,0.69,0.7,0.664,0.633,0.617,0.109,0.115,0.114,0.11,0.295,0.111,0.238,0.115,0.118,0.119,0.12,0.12,0.11,0.111,0.113,0.112,0.12,0.111,0.115,0.112,0.112,0.119,0.121,0.129,0.109,0.112,0.113,0.113,0.111,0.111,0.115,0.113,0.113,0.528,0.122,0.132,0.11,0.11,0.112,0.113,0.114,0.11,0.111,0.113,0.117,0.116,0.123,0.134,0.111,0.113,0.115,0.113,0.109,0.114,0.112,0.111,0.114,0.114,0.114,0.127,0.109,0.116,0.112,0.11,0.11,0.109,0.109,0.108,0.108,0.112,0.118,0.134
12:30:22,37,0.998,0.932,0.973,0.933,0.926,0.918,0.91,0.907,0.871,0.807,0.755,0.724,0.69,0.732,0.779,0.723,0.731,0.739,0.727,0.708,0.719,0.69,0.646,0.627,0.109,0.115,0.114,0.11,0.393,0.111,0.303,0.119,0.127,0.119,0.12,0.12,0.11,0.111,0.113,0.112,0.12,0.111,0.114,0.112,0.112,0.119,0.121,0.129,0.109,0.111,0.112,0.113,0.111,0.111,0.115,0.113,0.113,0.561,0.122,0.133,0.11,0.11,0.112,0.112,0.114,0.11,0.111,0.113,0.117,0.116,0.123,0.134,0.111,0.113,0.115,0.113,0.109,0.114,0.112,0.111,0.114,0.114,0.114,0.127,0.11,0.116,0.112,0.11,0.11,0.109,0.109,0.108,0.108,0.112,0.118,0.134
13:00:22,37,1.012,0.945,0.984,0.945,0.935,0.928,0.923,0.92,0.88,0.822,0.764,0.734,0.718,0.751,0.79,0.746,0.75,0.761,0.747,0.731,0.736,0.712,0.665,0.644,0.109,0.115,0.114,0.11,0.519,0.111,0.411,0.132,0.161,0.119,0.12,0.121,0.11,0.111,0.113,0.112,0.12,0.111,0.115,0.112,0.112,0.119,0.121,0.129,0.109,0.112,0.113,0.113,0.111,0.111,0.115,0.113,0.113,0.591,0.122,0.133,0.11,0.11,0.112,0.113,0.114,0.11,0.111,0.113,0.117,0.117,0.123,0.134,0.112,0.113,0.115,0.114,0.109,0.114,0.112,0.111,0.115,0.114,0.114,0.127,0.11,0.116,0.112,0.11,0.111,0.109,0.109,0.109,0.108,0.112,0.118,0.134
13:30:22,37,1.027,0.954,0.992,0.954,0.946,0.94,0.936,0.931,0.892,0.837,0.775,0.742,0.749,0.76,0.802,0.765,0.77,0.78,0.769,0.756,0.761,0.737,0.681,0.665,0.109,0.115,0.114,0.11,0.688,0.111,0.531,0.166,0.236,0.119,0.12,0.12,0.11,0.111,0.113,0.112,0.12,0.111,0.114,0.112,0.112,0.119,0.121,0.129,0.109,0.112,0.113,0.113,0.111,0.111,0.115,0.113,0.113,0.615,0.122,0.133,0.11,0.11,0.112,0.113,0.114,0.11,0.111,0.113,0.117,0.116,0.123,0.133,0.111,0.113,0.115,0.113,0.109,0.114,0.112,0.111,0.114,0.114,0.114,0.127,0.111,0.116,0.112,0.11,0.11,0.109,0.109,0.108,0.108,0.112,0.118,0.135
14:00:22,37,1.035,0.968,0.984,0.963,0.954,0.95,0.949,0.943,0.908,0.846,0.787,0.754,0.777,0.767,0.819,0.791,0.789,0.801,0.791,0.775,0.781,0.758,0.702,0.688,0.109,0.115,0.114,0.11,0.806,0.111,0.665,0.241,0.318,0.119,0.12,0.121,0.11,0.111,0.113,0.112,0.12,0.111,0.115,0.112,0.112,0.119,0.121,0.129,0.109,0.111,0.113,0.113,0.111,0.111,0.115,0.113,0.112,0.637,0.122,0.133,0.11,0.11,0.112,0.112,0.114,0.11,0.111,0.113,0.117,0.116,0.123,0.133,0.111,0.113,0.115,0.113,0.109,0.114,0.112,0.111,0.114,0.114,0.114,0.127,0.112,0.116,0.112,0.11,0.11,0.109,0.109,0.108,0.108,0.112,0.118,0.135
14:30:22,37,1.053,0.978,0.975,0.972,0.964,0.96,0.959,0.954,0.917,0.859,0.797,0.761,0.801,0.774,0.834,0.812,0.808,0.815,0.809,0.794,0.798,0.775,0.726,0.71,0.109,0.115,0.114,0.11,0.801,0.111,0.706,0.326,0.432,0.119,0.12,0.121,0.11,0.111,0.113,0.112,0.12,0.111,0.115,0.112,0.112,0.119,0.121,0.129,0.109,0.111,0.112,0.113,0.111,0.111,0.115,0.113,0.112,0.66,0.122,0.133,0.11,0.11,0.112,0.113,0.114,0.11,0.111,0.113,0.117,0.116,0.123,0.133,0.111,0.113,0.115,0.113,0.109,0.114,0.112,0.111,0.114,0.114,0.114,0.127,0.112,0.116,0.112,0.11,0.11,0.109,0.109,0.109,0.108,0.112,0.118,0.135
15:00:22,37,1.062,0.985,0.971,0.98,0.975,0.969,0.971,0.963,0.928,0.871,0.808,0.776,0.825,0.793,0.85,0.834,0.825,0.833,0.826,0.814,0.812,0.793,0.744,0.729,0.109,0.115,0.114,0.11,0.809,0.111,0.72,0.475,0.541,0.119,0.12,0.121,0.111,0.111,0.113,0.112,0.12,0.111,0.115,0.112,0.112,0.119,0.121,0.129,0.109,0.111,0.112,0.113,0.111,0.111,0.114,0.113,0.112,0.68,0.122,0.133,0.11,0.11,0.112,0.113,0.114,0.11,0.111,0.113,0.117,0.116,0.123,0.133,0.111,0.113,0.115,0.113,0.109,0.114,0.112,0.111,0.114,0.114,0.114,0.127,0.112,0.116,0.112,0.11,0.11,0.109,0.109,0.108,0.108,0.112,0.118,0.135
15:30:22,37,1.078,0.995,0.974,0.99,0.987,0.982,0.982,0.975,0.94,0.883,0.82,0.792,0.846,0.813,0.867,0.853,0.845,0.846,0.843,0.829,0.822,0.808,0.754,0.741,0.11,0.115,0.114,0.11,0.816,0.111,0.735,0.566,0.573,0.119,0.12,0.121,0.111,0.111,0.113,0.112,0.12,0.111,0.115,0.112,0.112,0.119,0.121,0.129,0.109,0.112,0.113,0.113,0.111,0.111,0.115,0.113,0.112,0.706,0.122,0.133,0.11,0.111,0.112,0.113,0.114,0.11,0.111,0.113,0.117,0.116,0.123,0.133,0.111,0.113,0.115,0.113,0.109,0.114,0.112,0.111,0.114,0.114,0.114,0.127,0.113,0.116,0.112,0.11,0.11,0.109,0.109,0.108,0.108,0.112,0.118,0.135
16:00:22,37,1.09,0.999,0.978,0.998,0.995,0.991,0.995,0.985,0.95,0.895,0.83,0.801,0.865,0.827,0.884,0.869,0.86,0.859,0.859,0.843,0.837,0.823,0.772,0.756,0.109,0.115,0.114,0.11,0.816,0.111,0.748,0.595,0.601,0.119,0.12,0.121,0.111,0.111,0.113,0.112,0.12,0.111,0.115,0.112,0.112,0.119,0.121,0.129,0.109,0.111,0.112,0.113,0.111,0.111,0.115,0.113,0.112,0.731,0.122,0.133,0.11,0.11,0.112,0.113,0.114,0.11,0.111,0.113,0.117,0.116,0.123,0.133,0.111,0.113,0.115,0.113,0.109,0.114,0.112,0.111,0.114,0.114,0.114,0.127,0.113,0.116,0.112,0.11,0.11,0.109,0.109,0.108,0.108,0.112,0.118,0.135
16:30:22,37,1.101,1.004,0.981,1.009,1.004,1,1.003,0.994,0.961,0.905,0.84,0.816,0.882,0.843,0.898,0.883,0.872,0.87,0.871,0.854,0.847,0.838,0.782,0.765,0.11,0.115,0.114,0.11,0.816,0.111,0.758,0.629,0.629,0.119,0.12,0.12,0.111,0.111,0.113,0.112,0.12,0.111,0.115,0.112,0.112,0.119,0.121,0.13,0.109,0.111,0.113,0.113,0.111,0.111,0.114,0.113,0.112,0.757,0.122,0.133,0.11,0.11,0.112,0.112,0.114,0.11,0.111,0.113,0.117,0.116,0.123,0.133,0.11,0.113,0.115,0.113,0.109,0.114,0.112,0.111,0.114,0.114,0.114,0.128,0.112,0.116,0.112,0.11,0.11,0.109,0.109,0.108,0.108,0.112,0.118,0.136
